game_id,season,week,season_type,away_team,home_team,old_game_rating,new_game_rating,rating_delta,old_win_chances_max_diff,old_win_prob_shifts,pbp_status,pbp_raw_rows,pbp_plays,pbp_discarded_rows,pbp_periods,pbp_home_score,pbp_away_score,pregame_home_wp,game_spread,new_win_chances_max_diff,new_win_prob_shifts
401757281,2025,8,regular,Florida International,Western Kentucky,4.37,4.4,0.03,0.49,19.6,complete,176,176,0,4.0,6.0,25.0,0.778033971786499,10.0,0.7920274788048118,14.020811757538468
401757282,2025,8,regular,New Mexico State,Liberty,6.75,7.12,0.37,0.468,18.72,complete,189,170,19,4.0,30.0,27.0,0.778033971786499,10.5,0.7932992577552795,19.868123084306717
401757283,2025,8,regular,Delaware,Jacksonville State,6.65,5.44,-1.21,0.836,33.44,complete,184,184,0,4.0,38.0,25.0,0.44337689876556396,3.0,0.6092302799224854,10.799694001674652
401757284,2025,8,regular,UTEP,Sam Houston,5.85,5.25,-0.6,0.81,32.4,complete,174,160,14,4.0,17.0,35.0,0.4143676161766052,3.5,0.6387460827827454,21.212824245681986
401760392,2025,8,regular,Wyoming,Air Force,7.36,,,0.782,31.28,score_mismatch,152,152,0,4.0,27.0,21.0,,,,
401760393,2025,8,regular,UNLV,Boise State,4.66,4.07,-0.59,0.37,14.8,complete,168,168,0,4.0,56.0,31.0,0.8296996355056763,13.0,0.21765762567520142,7.553382039070129
401760394,2025,8,regular,Hawai'i,Colorado State,6.47,5.68,-0.79,0.836,33.44,complete,166,166,0,4.0,19.0,31.0,0.5466889142990112,2.5,0.6367918848991394,18.46720313699916
401760395,2025,8,regular,Nevada,New Mexico,5.95,6.16,0.21,0.334,13.36,complete,164,164,0,4.0,24.0,22.0,0.8323421478271484,14.0,0.40739113092422485,16.00508689880371
401760396,2025,8,regular,San José State,Utah State,7.36,,,0.836,33.44,score_mismatch,179,179,0,4.0,33.0,31.0,,,,
401761628,2025,8,regular,Arkansas State,South Alabama,6.44,,,0.558,22.32,score_mismatch,180,171,9,4.0,14.0,18.0,,,,
401761629,2025,8,regular,Coastal Carolina,App State,6.69,7.06,0.37,0.468,18.72,complete,188,188,0,4.0,37.0,45.0,0.7603206634521484,10.5,0.9397340044379234,16.432470897212625
401761630,2025,8,regular,Georgia State,Georgia Southern,5.89,5.8,-0.09,0.654,26.16,complete,191,191,0,4.0,41.0,24.0,0.6914617419242859,6.5,0.5844268798828125,25.512886106967926
401761631,2025,8,regular,Old Dominion,James Madison,4.84,4.09,-0.75,0.836,33.44,complete,163,163,0,4.0,63.0,27.0,0.6182994246482849,3.0,0.7099848389625549,17.5375879406929
401761632,2025,8,regular,Texas State,Marshall,8.47,8.79,0.32,0.836,33.44,complete,224,224,0,6.0,40.0,37.0,0.44337689876556396,3.0,0.9482459928840399,49.32478773780167
401761633,2025,8,regular,Troy,UL Monroe,5.08,4.34,-0.74,0.756,30.24,complete,169,169,0,4.0,14.0,37.0,0.3769604563713074,4.5,0.48877930641174316,18.37150825682329
401761668,2025,8,regular,Southern Miss,Louisiana,5.98,5.32,-0.66,0.782,31.28,complete,180,180,0,4.0,10.0,22.0,0.37758272886276245,4.5,0.6533117294311523,18.078492753207684
401762486,2025,8,regular,Tulsa,East Carolina,5.09,4.66,-0.43,0.256,10.24,complete,216,216,0,4.0,41.0,27.0,0.905793309211731,16.5,0.1254589557647705,5.930640280246735
401762487,2025,8,regular,Memphis,UAB,4.93,6.59,1.66,0.106,4.24,complete,161,161,0,4.0,31.0,24.0,0.06342534720897675,23.5,0.9281826838850975,17.53776825964451
401762488,2025,8,regular,Army,Tulane,5.94,6.45,0.51,0.512,20.48,complete,165,165,0,4.0,24.0,17.0,0.778033971786499,10.0,0.8802449703216553,23.91653311252594
401762489,2025,8,regular,Temple,Charlotte,3.47,2.7,-0.77,0.512,20.48,complete,169,169,0,4.0,14.0,49.0,0.2631515860557556,9.5,0.3322696275645285,9.106308471149532
401762490,2025,8,regular,Florida Atlantic,South Florida,2.33,1.98,-0.35,0.158,6.32,complete,217,217,0,4.0,48.0,13.0,0.9118125438690186,20.5,0.09651196002960205,3.1686113476753235
401762491,2025,8,regular,UTSA,North Texas,4.1,2.98,-1.12,0.782,31.28,complete,186,186,0,4.0,55.0,17.0,0.6348350644111633,4.0,0.5484598875045776,11.358739018440247
401762838,2025,8,regular,Akron,Ball State,7.06,,,0.89,35.6,score_mismatch,187,187,0,4.0,49.0,28.0,,,,
401762839,2025,8,regular,Central Michigan,Bowling Green,5.1,4.17,-0.93,0.836,33.44,complete,155,155,0,4.0,6.0,27.0,0.5614253878593445,3.0,0.7124398967134766,14.059970366652124
401762840,2025,8,regular,Buffalo,Massachusetts,5.57,7.04,1.47,0.256,10.24,complete,187,186,1,4.0,21.0,28.0,0.08706808090209961,16.5,0.7474456559866667,32.10618495941162
401762841,2025,8,regular,Eastern Michigan,Miami (OH),5.62,4.87,-0.75,0.388,15.52,complete,174,174,0,4.0,44.0,30.0,0.8207323551177979,12.5,0.2299361228942871,5.958534777164459
401762842,2025,8,regular,Kent State,Toledo,1.93,2.34,0.41,0.0840000000000001,3.36,complete,158,158,0,4.0,45.0,10.0,0.9418721795082092,25.5,0.2607027292251587,5.850840628147125
401762843,2025,8,regular,Northern Illinois,Ohio,4.36,3.45,-0.91,0.468,18.72,complete,177,177,0,4.0,48.0,21.0,0.778033971786499,10.5,0.28843605518341064,6.21486759185791
401752731,2025,7,regular,Georgia,Auburn,5.96,5.48,-0.48,0.756,30.24,complete,176,176,0,4.0,10.0,20.0,0.3680088222026825,4.5,0.8318073749542236,16.822973472066224
401752732,2025,7,regular,South Carolina,LSU,5.67,5.16,-0.51,0.582,23.28,complete,179,179,0,4.0,20.0,10.0,0.708073079586029,8.5,0.40731149911880493,15.793108701705933
401752733,2025,7,regular,Washington State,Ole Miss,4.71,5.84,1.13,0.022,0.880000000000001,complete,170,170,0,4.0,24.0,21.0,0.9503301382064819,33.0,0.2721298933029175,10.05269730091095
401752734,2025,7,regular,Alabama,Missouri,7.4,6.63,-0.77,0.836,33.44,complete,168,168,0,4.0,24.0,27.0,0.42533189058303833,3.0,0.6118779182434082,19.427552331238985
401752735,2025,7,regular,Arkansas,Tennessee,7.12,7.09,-0.03,0.49,19.6,complete,194,194,0,4.0,34.0,31.0,0.778033971786499,10.0,0.46399372816085815,19.349196195602417
401752736,2025,7,regular,Oklahoma,Texas,5.49,4.56,-0.93,0.864,34.56,complete,167,167,0,4.0,23.0,6.0,0.5930638909339905,2.5,0.6650059223175049,16.17918562889099
401752737,2025,7,regular,Florida,Texas A&M,5.42,4.66,-0.76,0.63,25.2,complete,161,161,0,4.0,34.0,17.0,0.7080364227294922,7.0,0.47253620624542236,12.136398434638977
401752862,2025,7,regular,Rutgers,Washington,5.25,5.18,-0.07,0.512,20.48,complete,173,173,0,4.0,38.0,19.0,0.7775234580039978,9.5,0.5732492208480835,17.475109100341797
401752863,2025,7,regular,UCLA,Michigan State,4.56,,,0.63,25.2,score_mismatch,151,151,0,4.0,19.0,38.0,,,,
401752864,2025,7,regular,Purdue,Minnesota,6.5,6.59,0.09,0.63,25.2,complete,192,192,0,4.0,27.0,20.0,0.7170184254646301,7.5,0.8081321120262146,23.0119049847126
401752865,2025,7,regular,Ohio State,Illinois,4.27,3.54,-0.73,0.3,12.0,complete,176,176,0,4.0,16.0,34.0,0.17708110809326172,15.0,0.17662155628204346,3.7913872259669006
401752866,2025,7,regular,Northwestern,Penn State,5.56,6.84,1.28,0.158,6.32,complete,142,142,0,4.0,21.0,22.0,0.9081499576568604,20.5,0.9035419225692749,14.875873982906342
401752867,2025,7,regular,Nebraska,Maryland,7.45,7.86,0.41,0.63,25.2,complete,178,178,0,4.0,31.0,34.0,0.3511054515838623,7.0,0.8466126918792725,30.427953705191612
401752868,2025,7,regular,Michigan,USC,5.76,4.3,-1.46,0.836,33.44,complete,151,151,0,4.0,31.0,13.0,0.5614253878593445,3.0,0.43773162364959717,9.578002214431763
401752869,2025,7,regular,Iowa,Wisconsin,3.12,1.49,-1.63,0.73,29.2,complete,146,146,0,4.0,0.0,37.0,0.37182188034057617,5.0,0.3987009392003529,4.441968595448998
401752870,2025,7,regular,Indiana,Oregon,6.16,6.1,-0.06,0.654,26.16,complete,181,181,0,4.0,20.0,30.0,0.6553196310997009,7.0,0.7524547576904297,22.103786206804216
401754558,2025,7,regular,Clemson,Boston College,3.16,2.32,-0.84,0.334,13.36,complete,157,157,0,4.0,10.0,41.0,0.17183709144592285,14.0,0.18926221132278442,3.646906539419433
401754559,2025,7,regular,Pittsburgh,Florida State,6.97,7.58,0.61,0.468,18.72,complete,176,176,0,4.0,31.0,34.0,0.778033971786499,10.5,0.8837927058339119,23.343221675604582
401754560,2025,7,regular,Virginia Tech,Georgia Tech,4.96,4.2,-0.76,0.334,13.36,complete,160,160,0,4.0,35.0,20.0,0.8383383750915527,14.0,0.1859835982322693,4.449700176715851
401754561,2025,7,regular,Stanford,SMU,3.18,2.83,-0.35,0.178,7.12,complete,170,170,0,4.0,34.0,10.0,0.9118125438690186,19.5,0.11799013614654541,3.708285927772522
401754562,2025,7,regular,NC State,Notre Dame,2.35,2.55,0.2,0.106,4.24,complete,186,186,0,4.0,36.0,7.0,0.9445537328720093,23.5,0.1518058180809021,5.9869495034217834
401754563,2025,7,regular,Wake Forest,Oregon State,5.36,3.51,-1.85,0.918,36.72,complete,181,181,0,4.0,14.0,39.0,0.47219187021255493,1.5,0.4719310998916626,6.250046568806283
401756916,2025,7,regular,BYU,Arizona,7.93,7.57,-0.36,0.864,34.56,complete,172,172,0,6.0,27.0,33.0,0.45905500650405884,2.5,0.8917407691478729,23.96424823999405
401756917,2025,7,regular,UCF,Cincinnati,5.31,4.35,-0.96,0.468,18.72,complete,181,181,0,4.0,20.0,11.0,0.7603206634521484,10.5,0.3112197518348694,5.242845892906189
401756918,2025,7,regular,Iowa State,Colorado,6.99,6.58,-0.41,0.836,33.44,complete,177,177,0,4.0,24.0,17.0,0.44337689876556396,3.0,0.7071283459663391,25.61393666267395
401756919,2025,7,regular,TCU,Kansas State,6.74,5.98,-0.76,0.836,33.44,complete,182,182,0,4.0,41.0,28.0,0.4167768657207489,3.0,0.7787533849477768,15.96672773361206
401756920,2025,7,regular,Houston,Oklahoma State,4.08,3.68,-0.4,0.318,12.72,complete,171,171,0,4.0,17.0,39.0,0.12432023137807846,14.5,0.28373736012144946,6.961187282868195
401756921,2025,7,regular,Kansas,Texas Tech,4.06,3.41,-0.65,0.352,14.08,complete,192,192,0,4.0,42.0,17.0,0.8296996355056763,13.5,0.2277737259864807,5.846255838871002
401756922,2025,7,regular,Arizona State,Utah,3.55,2.5,-1.05,0.512,20.48,complete,158,158,0,4.0,42.0,10.0,0.734682023525238,9.5,0.2753986120223999,6.107802510261536
401757277,2025,7,regular,Liberty,UTEP,6.01,4.46,-1.55,0.89,35.6,complete,178,178,0,4.0,8.0,19.0,0.49929526448249817,1.5,0.5129004120826721,9.007056124508381
401757278,2025,7,regular,Missouri State,Middle Tennessee,7.39,,,0.836,33.44,score_mismatch,163,162,1,4.0,27.0,25.0,,,,
401757279,2025,7,regular,Jacksonville State,Sam Houston,7.33,7.76,0.43,0.63,25.2,complete,176,176,0,4.0,27.0,29.0,0.2910180985927582,7.0,0.8519930243492126,30.82551945745945
401757280,2025,7,regular,Louisiana Tech,Kennesaw State,4.52,3.84,-0.68,0.756,30.24,complete,173,173,0,4.0,35.0,7.0,0.3680088222026825,4.5,0.8559251427650452,12.415375500917435
401760386,2025,7,regular,Air Force,UNLV,7.89,8.62,0.73,0.63,25.2,complete,186,186,0,4.0,51.0,48.0,0.6619706153869629,7.0,0.8931902050971985,38.301444947719574
401760387,2025,7,regular,New Mexico,Boise State,4.93,5.18,0.25,0.318,12.72,complete,181,181,0,4.0,41.0,25.0,0.8773329257965088,14.5,0.42522042989730835,15.561412990093231
401760388,2025,7,regular,Fresno State,Colorado State,4.87,4.16,-0.71,0.68,27.2,complete,175,175,0,4.0,49.0,21.0,0.35299748182296753,5.5,0.71403968334198,11.120316565036774
401760389,2025,7,regular,Utah State,Hawai'i,6.48,5.97,-0.51,0.89,35.6,complete,195,195,0,4.0,44.0,26.0,0.49929526448249817,1.5,0.7714995294809341,24.89359223842621
401760390,2025,7,regular,San Diego State,Nevada,3.73,2.02,-1.71,0.654,26.16,complete,152,152,0,4.0,10.0,44.0,0.2934347689151764,6.5,0.30951488863502163,2.768350788508542
401760391,2025,7,regular,San José State,Wyoming,7.63,7.01,-0.62,0.918,36.72,complete,200,200,0,4.0,35.0,28.0,0.4732968211174011,1.5,0.9652763605117798,19.188560605049133
401761622,2025,7,regular,Southern Miss,Georgia Southern,7.96,7.02,-0.94,0.836,33.44,complete,210,210,0,4.0,35.0,38.0,0.42533189058303833,3.0,0.6379850506782532,15.203797817230225
401761623,2025,7,regular,UL Monroe,Coastal Carolina,5.63,4.49,-1.14,0.836,33.44,complete,163,163,0,4.0,23.0,8.0,0.4167768657207489,3.0,0.5891469717025757,12.321364283561707
401761624,2025,7,regular,App State,Georgia State,5.78,4.34,-1.44,0.836,33.44,complete,195,195,0,4.0,20.0,41.0,0.44337689876556396,3.0,0.5428106188774109,8.236246219836175
401761625,2025,7,regular,Louisiana,James Madison,4.82,5.47,0.65,0.202,8.08,complete,184,184,0,4.0,24.0,14.0,0.9081499576568604,18.5,0.4725937843322754,14.478004574775696
401761626,2025,7,regular,Old Dominion,Marshall,4.3,5.09,0.79,0.318,12.72,complete,179,177,2,4.0,48.0,24.0,0.1209629699587822,14.5,0.9193364977836609,16.374538771808147
401761627,2025,7,regular,Troy,Texas State,7.58,7.95,0.37,0.604,24.16,complete,189,189,0,5.0,41.0,48.0,0.6890318989753723,7.5,0.9327186942100525,25.16844269633293
401762480,2025,7,regular,East Carolina,Tulane,6.52,6.29,-0.23,0.63,25.2,complete,186,186,0,4.0,26.0,19.0,0.7080364227294922,7.0,0.6097262501716614,20.154545485973358
401762481,2025,7,regular,South Florida,North Texas,6.14,5.62,-0.52,0.864,34.56,complete,198,198,0,4.0,36.0,63.0,0.5466889142990112,2.5,0.883889377117157,20.44021781021729
401762482,2025,7,regular,UAB,Florida Atlantic,6.13,4.53,-1.6,0.756,30.24,complete,183,183,0,4.0,53.0,33.0,0.6353842616081238,4.5,0.3900321125984192,5.652783930301666
401762483,2025,7,regular,Charlotte,Army,3.63,3.05,-0.58,0.228,9.12,complete,146,146,0,4.0,24.0,7.0,0.907099187374115,17.5,0.17229878902435303,2.870792031288147
401762484,2025,7,regular,Navy,Temple,7.14,8.01,0.87,0.49,19.6,complete,164,164,0,4.0,31.0,32.0,0.22059977054595947,10.0,0.9403057731688023,29.994836632162333
401762485,2025,7,regular,Rice,UTSA,3.2,1.81,-1.39,0.512,20.48,complete,169,169,0,4.0,61.0,13.0,0.734682023525238,9.5,0.2652456760406494,2.683692693710327
401762833,2025,7,regular,Miami (OH),Akron,4.61,4.23,-0.38,0.408,16.32,complete,161,161,0,4.0,7.0,20.0,0.20627665519714355,11.5,0.35081982612609863,10.311208939179778
401762834,2025,7,regular,Ball State,Western Michigan,2.53,1.39,-1.14,0.512,20.48,complete,155,155,0,4.0,42.0,0.0,0.7802066802978516,9.5,0.3525317907333374,4.181499183177948
401762835,2025,7,regular,Toledo,Bowling Green,6.28,6.56,0.28,0.448,17.92,complete,170,170,0,4.0,28.0,23.0,0.24468624591827393,10.5,0.9674504995346069,13.054350920021534
401762836,2025,7,regular,Northern Illinois,Eastern Michigan,6.77,6.27,-0.5,0.918,36.72,complete,183,183,0,4.0,16.0,10.0,0.49929526448249817,1.5,0.6841896772384644,29.0197134912014
401762837,2025,7,regular,Massachusetts,Kent State,4.09,2.18,-1.91,0.946,37.84,complete,182,180,2,4.0,42.0,6.0,0.5519636869430542,1.5,0.4479210376739502,6.617346167564392
401752726,2025,6,regular,Vanderbilt,Alabama,4.86,4.95,0.09,0.352,14.08,complete,156,156,0,4.0,30.0,14.0,0.8323421478271484,13.5,0.4577651619911194,13.710687816143036
401752727,2025,6,regular,Texas,Florida,6.75,5.92,-0.83,0.756,30.24,complete,167,167,0,4.0,29.0,21.0,0.36345142126083374,4.5,0.6354497075080872,13.747787863016129
401752728,2025,6,regular,Kentucky,Georgia,3.57,3.04,-0.53,0.168,6.72,complete,166,166,0,4.0,35.0,14.0,0.9118125438690186,19.5,0.0880272388458252,2.0753507018089294
401752729,2025,6,regular,Kent State,Oklahoma,0.31,0.43,0.12,0.002,0.0800000000000001,complete,156,156,0,4.0,44.0,0.0,0.9813097715377808,46.5,0.018642425537109375,0.29824650287628174
401752730,2025,6,regular,Mississippi State,Texas A&M,3.58,,,0.228,9.12,score_mismatch,160,160,0,4.0,34.0,9.0,,,,
401752855,2025,6,regular,Penn State,UCLA,5.5,7.81,2.31,0.092,3.68,complete,163,161,2,4.0,42.0,37.0,0.06342534720897675,24.5,0.901700809597969,32.74632181972265
401752856,2025,6,regular,Wisconsin,Michigan,4.18,4.13,-0.05,0.242,9.68,complete,150,150,0,4.0,24.0,10.0,0.905793309211731,17.5,0.2527017593383789,8.859129011631012
401752857,2025,6,regular,Washington,Maryland,6.9,6.71,-0.19,0.704,28.16,complete,180,180,0,4.0,20.0,24.0,0.3523927927017212,5.5,0.9399834275245667,17.957781821489334
401752858,2025,6,regular,UL Monroe,Northwestern,2.83,2.31,-0.52,0.388,15.52,complete,150,150,0,4.0,42.0,7.0,0.8207323551177979,12.5,0.3776403069496155,6.9671847224235535
401752859,2025,6,regular,Minnesota,Ohio State,1.22,0.98,-0.24,0.106,4.24,complete,142,142,0,4.0,42.0,3.0,0.9418721795082092,23.5,0.11679261922836304,2.0659684538841248
401752860,2025,6,regular,Michigan State,Nebraska,5.74,6.06,0.32,0.352,14.08,complete,160,160,0,4.0,38.0,27.0,0.8207323551177979,12.5,0.6663352251052856,14.123188972473145
401752861,2025,6,regular,Illinois,Purdue,6.08,5.41,-0.67,0.63,25.2,complete,183,183,0,4.0,27.0,43.0,0.2910180985927582,7.0,0.5006236573681235,13.20056246581953
401752940,2025,6,regular,Oregon State,App State,7.45,6.69,-0.76,0.89,35.6,complete,188,188,0,4.0,27.0,23.0,0.5767250061035156,2.0,0.4367939233779907,26.899030208587646
401754550,2025,6,regular,Boston College,Pittsburgh,3.26,1.81,-1.45,0.654,26.16,complete,179,179,0,4.0,48.0,7.0,0.7056151032447815,6.5,0.33277660608291626,5.0552045702934265
401754551,2025,6,regular,Duke,California,5.65,4.88,-0.77,0.81,32.4,complete,164,164,0,4.0,21.0,45.0,0.3880820572376251,3.5,0.7998164296150208,14.217494234559126
401754552,2025,6,regular,Clemson,North Carolina,3.32,2.34,-0.98,0.318,12.72,complete,171,171,0,4.0,10.0,38.0,0.17708110809326172,15.5,0.17690664529800415,2.096567837143084
401754553,2025,6,regular,Miami,Florida State,7.02,5.66,-1.36,0.81,32.4,complete,181,181,0,4.0,22.0,28.0,0.3880820572376251,3.5,0.5121396780014038,8.92981895012781
401754554,2025,6,regular,Virginia,Louisville,7.48,7.93,0.45,0.654,26.16,complete,178,178,0,5.0,27.0,30.0,0.7056151032447815,6.5,0.8133246153593063,34.22403460741043
401754555,2025,6,regular,Syracuse,SMU,4.67,4.21,-0.46,0.228,9.12,complete,179,179,0,4.0,31.0,18.0,0.9179843664169312,17.5,0.1979244351387024,3.7469542622566223
401754556,2025,6,regular,Wake Forest,Virginia Tech,6.65,6.56,-0.09,0.68,27.2,complete,184,184,0,4.0,23.0,30.0,0.6353842616081238,4.5,0.740225076675415,23.49546940624714
401754557,2025,6,regular,Campbell,NC State,1.01,1.15,0.14,0.004,0.16,complete,159,159,0,4.0,56.0,10.0,0.9503301382064819,42.5,0.04962468147277832,0.42300188541412354
401756909,2025,6,regular,West Virginia,BYU,4.6,4.2,-0.4,0.168,6.72,complete,180,180,0,4.0,38.0,24.0,0.9081499576568604,19.5,0.11716628074645996,2.943817377090454
401756910,2025,6,regular,Oklahoma State,Arizona,2.79,2.42,-0.37,0.138,5.52,complete,174,174,0,4.0,41.0,13.0,0.946466863155365,21.5,0.08439463376998901,2.3627575039863586
401756911,2025,6,regular,Kansas State,Baylor,8.1,8.48,0.38,0.73,29.2,complete,183,183,0,4.0,35.0,34.0,0.6353842616081238,4.5,0.869695246219635,36.098593428730965
401756912,2025,6,regular,Iowa State,Cincinnati,7.45,6.15,-1.3,0.89,35.6,complete,187,187,0,4.0,38.0,30.0,0.5354297161102295,1.5,0.49524277448654175,13.482430398464203
401756913,2025,6,regular,Texas Tech,Houston,3.87,3.06,-0.81,0.37,14.8,complete,192,192,0,4.0,11.0,35.0,0.1666662096977234,13.0,0.18657279014587402,5.059888728952501
401756914,2025,6,regular,Colorado,TCU,5.13,5.87,0.74,0.352,14.08,complete,176,176,0,4.0,35.0,21.0,0.8323421478271484,13.5,0.6121118366718292,24.709968328475952
401756915,2025,6,regular,Kansas,UCF,6.83,6.39,-0.44,0.782,31.28,complete,180,180,0,4.0,20.0,27.0,0.40804117918014526,4.0,0.7682513371109962,20.179471297189593
401757165,2025,6,regular,Boise State,Notre Dame,3.15,3.22,0.07,0.138,5.52,complete,178,178,0,4.0,28.0,7.0,0.946466863155365,21.5,0.1404079794883728,6.354968428611755
401757171,2025,6,regular,Florida International,UConn,3.42,1.98,-1.44,0.63,25.2,complete,181,181,0,4.0,51.0,10.0,0.7126994132995605,7.0,0.3160044550895691,4.738059461116791
401757275,2025,6,regular,Sam Houston,New Mexico State,4.86,3.74,-1.12,0.89,35.6,complete,150,150,0,4.0,37.0,10.0,0.46434104442596436,2.0,0.6320309042930603,14.22384649515152
401757276,2025,6,regular,Western Kentucky,Delaware,7.5,7.09,-0.41,0.836,33.44,complete,171,171,0,4.0,24.0,27.0,0.5466889142990112,2.5,0.725242555141449,25.151571437716484
401760381,2025,6,regular,Air Force,Navy,6.59,6.81,0.22,0.352,14.08,complete,156,156,0,4.0,34.0,31.0,0.8383383750915527,13.5,0.3565988540649414,18.582610547542572
401760382,2025,6,regular,Colorado State,San Diego State,5.76,4.35,-1.41,0.756,30.24,complete,165,165,0,4.0,45.0,24.0,0.6353842616081238,4.5,0.4464151859283447,7.3326756954193115
401760383,2025,6,regular,Nevada,Fresno State,6.08,5.7,-0.38,0.428,17.12,complete,155,155,0,4.0,20.0,17.0,0.8094778656959534,12.5,0.3158620595932007,11.929335474967957
401760384,2025,6,regular,New Mexico,San José State,7.48,6.05,-1.43,0.89,35.6,complete,183,183,0,4.0,35.0,28.0,0.5418886542320251,2.0,0.45093780755996704,11.964057505130768
401760385,2025,6,regular,UNLV,Wyoming,5.98,4.57,-1.41,0.782,31.28,complete,169,169,0,4.0,17.0,31.0,0.37758272886276245,4.5,0.4620746672153473,7.906230046413839
401761618,2025,6,regular,James Madison,Georgia State,4.39,5.08,0.69,0.168,6.72,complete,163,163,0,4.0,7.0,14.0,0.09097355604171753,19.5,0.4727024435997009,12.706784706562757
401761619,2025,6,regular,Coastal Carolina,Old Dominion,1.79,1.19,-0.6,0.168,6.72,complete,182,182,0,4.0,47.0,7.0,0.9154253005981445,18.5,0.09285414218902588,1.5592251420021057
401761620,2025,6,regular,Texas State,Arkansas State,6.58,,,0.334,13.36,score_mismatch,177,177,0,4.0,31.0,36.0,,,,
401761621,2025,6,regular,South Alabama,Troy,7.63,,,0.864,34.56,score_mismatch,173,173,0,5.0,32.0,24.0,,,,
401762475,2025,6,regular,Charlotte,South Florida,2.96,2.74,-0.22,0.054,2.16,complete,202,202,0,4.0,54.0,26.0,0.9503301382064819,28.0,0.04960620403289795,0.8486968874931335
401762476,2025,6,regular,Army,UAB,5.2,4.32,-0.88,0.654,26.16,complete,165,165,0,4.0,13.0,31.0,0.3033432066440582,6.5,0.42870753633906133,11.974062263732776
401762477,2025,6,regular,Florida Atlantic,Rice,6.76,6.3,-0.46,0.73,29.2,complete,167,167,0,4.0,21.0,27.0,0.6268573999404907,4.5,0.7878075242042542,16.751887619495392
401762478,2025,6,regular,Tulsa,Memphis,1.78,1.43,-0.35,0.148,5.92,complete,163,163,0,4.0,45.0,7.0,0.9081499576568604,21.0,0.094363272190094,2.8066046237945557
401762479,2025,6,regular,UTSA,Temple,6.65,6.67,0.02,0.654,26.16,complete,166,166,0,4.0,27.0,21.0,0.36760038137435913,6.5,0.8974370062351227,20.652830466628075
401762829,2025,6,regular,Central Michigan,Akron,6.65,,,0.604,24.16,score_mismatch,168,166,2,4.0,35.0,25.0,,,,
401762830,2025,6,regular,Ohio,Ball State,5.44,6.55,1.11,0.334,13.36,complete,182,182,0,4.0,20.0,14.0,0.1666662096977234,14.0,0.9550737142562866,24.00376145914197
401762831,2025,6,regular,Eastern Michigan,Buffalo,7.26,,,0.512,20.48,score_mismatch,190,189,1,5.0,31.0,24.0,,,,
401762832,2025,6,regular,Western Michigan,Massachusetts,4.12,3.66,-0.46,0.408,16.32,complete,168,168,0,4.0,3.0,21.0,0.18019291758537292,12.5,0.3601599335670471,9.034715082496405
401762873,2025,6,regular,Miami (OH),Northern Illinois,6.05,5.59,-0.46,0.73,29.2,complete,182,182,0,4.0,14.0,25.0,0.37758272886276245,4.5,0.7133243083953857,18.207111263647676
401752717,2025,5,regular,Notre Dame,Arkansas,3.86,2.41,-1.45,0.73,29.2,complete,163,163,0,4.0,13.0,56.0,0.3297666013240814,5.5,0.4467533826828003,5.992721048591193
401752718,2025,5,regular,Alabama,Georgia,7.41,6.67,-0.74,0.89,35.6,complete,164,164,0,4.0,21.0,24.0,0.5466889142990112,2.5,0.6029114723205566,23.250253200531006
401752719,2025,5,regular,LSU,Ole Miss,7.18,6.52,-0.66,0.864,34.56,complete,187,187,0,4.0,24.0,19.0,0.5466889142990112,2.5,0.6691188812255859,22.19586604833603
401752720,2025,5,regular,Tennessee,Mississippi State,7.61,8.14,0.53,0.604,24.16,complete,190,190,0,5.0,34.0,41.0,0.28205350041389465,7.5,0.8440311551094055,31.796119302511215
401752721,2025,5,regular,Massachusetts,Missouri,0.88,1.1,0.22,0.002,0.0800000000000001,complete,170,170,0,4.0,42.0,6.0,0.9781081676483154,44.5,0.024257957935333252,0.6123791933059692
401752722,2025,5,regular,Kentucky,South Carolina,5.13,4.25,-0.88,0.73,29.2,complete,164,164,0,4.0,35.0,13.0,0.673456072807312,5.5,0.5374157428741455,13.493673861026764
401752724,2025,5,regular,Auburn,Texas A&M,5.98,,,0.654,26.16,score_mismatch,171,171,0,4.0,19.0,10.0,,,,
401752725,2025,5,regular,Utah State,Vanderbilt,4.24,4.46,0.22,0.112,4.48,complete,163,163,0,4.0,55.0,35.0,0.9418721795082092,23.5,0.23772704601287842,5.525342345237732
401752849,2025,5,regular,Rutgers,Minnesota,7.63,7.44,-0.19,0.782,31.28,complete,161,161,0,4.0,31.0,28.0,0.61585533618927,3.5,0.7229527533054352,27.80863046646118
401752850,2025,5,regular,USC,Illinois,7.47,7.49,0.02,0.654,26.16,complete,175,175,0,4.0,34.0,32.0,0.36760038137435913,6.5,0.7060732245445251,25.409924626350403
401752851,2025,5,regular,UCLA,Northwestern,6.48,5.45,-1.03,0.68,27.2,complete,141,108,33,4.0,17.0,14.0,0.6834249496459961,6.0,0.36522412300109863,11.665135264396667
401752852,2025,5,regular,Ohio State,Washington,4.49,3.85,-0.64,0.534,21.36,complete,145,145,0,4.0,6.0,24.0,0.2204422801733017,9.5,0.49021928216097876,9.673683164059184
401752853,2025,5,regular,Indiana,Iowa,6.17,6.64,0.47,0.512,20.48,complete,166,166,0,4.0,15.0,20.0,0.2204422801733017,9.5,0.7987212538719177,25.04536185413599
401752854,2025,5,regular,Oregon,Penn State,7.46,7.83,0.37,0.782,31.28,complete,280,280,0,6.0,24.0,30.0,0.6348350644111633,4.0,0.9380336999893188,37.51738668233156
