away_color,home_color,season,week,notes,away_id,home_id,away_team,home_team,game_rating
#5ea3c9,#3870aa,2021,6,,26,12,UCLA,Arizona,5.0
#d1bec1,#b83d6f,2017,3,,309,245,Louisiana,Texas A&M,5.0
#345b9d,#5796c7,2015,9,,2229,2226,Florida International,Florida Atlantic,5.0
#8e8e8e,#c6c3b4,2017,2,,195,2509,Ohio,Purdue,5.0
#57c78a,#e6c6c7,2022,9,,249,98,North Texas,Western Kentucky,5.0
#bf405a,#afafaf,2021,7,,66,2306,Iowa State,Kansas State,5.0
#e2a9ae,#f4f4f4,2023,2,,158,38,Nebraska,Colorado(22),5.0
#cfa0a8,#6584b7,2022,6,,278,68,Fresno State,Boise State,5.0
#a6a6a6,#d4969e,2023,3,,2628,248,TCU,Houston,5.0
#61a0ca,#4c4c4c,2023,7,,23,167,San José State,New Mexico,5.0
#d1757a,#315a93,2020,7,,97,87,Louisville,Notre Dame(4),4.99
#339969,#c8595f,2021,3,,2199,113,Eastern Michigan,UMass,4.99
#3f7fbd,#5096c4,2023,3,,328,2005,Utah State,Air Force,4.99
#7a8bd3,#e6dab3,2020,7,,2305,277,Kansas,West Virginia,4.99
#61a0ca,#99a6b8,2015,Bowls,autonation cure bowl,23,2247,San José State,Georgia State,4.99
#d37d7b,#345b9d,2020,8,,55,2229,Jacksonville State,Florida International,4.99
#ce6b6c,#c6c3b4,2021,8,,275,2509,Wisconsin,Purdue(25),4.99
#d1757a,#c8596e,2018,7,,97,103,Louisville,Boston College,4.99
#85b8d6,#14c14c14c,2017,11,,2393,2429,Middle Tennessee,Charlotte,4.99
#cc7a91,#4890c2,2017,13,,218,202,Temple,Tulsa,4.99
#868686,#99a6b8,2018,4,,2711,2247,Western Michigan,Georgia State,4.98
#4c4c4c,#c04054,2020,12,,142,2579,Missouri,South Carolina,4.98
#6584b7,#e6c7b3,2018,3,,68,197,Boise State(17),Oklahoma State(24),4.98
#4e6192,#359f7d,2021,5,,2335,5,Liberty,UAB,4.98
#d9c78e,#339969,2018,9,,349,2199,Army,Eastern Michigan,4.98
#5ea3c9,#cc7a91,2015,7,,26,24,UCLA(18),Stanford(15),4.98
#768897,#339a72,2016,5,,2440,62,Nevada,Hawai'i,4.98
#cfa0a8,#878787,2017,12,,278,2751,Fresno State,Wyoming,4.98
#e6dab3,#bf405a,2018,7,,277,66,West Virginia(6),Iowa State,4.98
#e6ccb3,#f4ebe0,2021,6,,2638,2572,UTEP,Southern Mississippi,4.98
#315a93,#f0e9d3,2016,13,,87,30,Notre Dame,USC(12),4.98
#3871a6,#868686,2021,7,,2309,2711,Kent State,Western Michigan,4.98
#e0babb,#9c9495,2020,4,,152,259,NC State,Virginia Tech(20),4.98
#3966ac,#3f7fbd,2019,10,,252,328,BYU,Utah State,4.97
#bb929a,#9e9292,2022,6,,8,344,Arkansas,Mississippi State(23),4.97
#3c73b2,#3f647f,2022,1,,302,25,UC Davis,California,4.97
#cc7a91,#4c4c4c,2021,3,,24,238,Stanford,Vanderbilt,4.97
#459d6b,#bf405a,2020,Bowls,playstation fiesta bowl,2483,66,Oregon,Iowa State(9),4.97
#76d198,#39aa8c,2018,Bowls,bad boy mowers gasparilla bowl,276,58,Marshall,South Florida,4.97
#dc9797,#868686,2021,6,,2050,2711,Ball State,Western Michigan,4.97
#c0437e,#3871a6,2015,12,,2117,2309,Central Michigan,Kent State,4.97
#38a690,#4c4c4c,2021,4,,36,2294,Colorado State,Iowa(5),4.97
#73a6d0,#c04054,2021,4,,96,2579,Kentucky,South Carolina,4.97
#3f7fbd,#b57f81,2021,10,,328,166,Utah State,New Mexico State,4.97
#c86781,#f0e9d3,2022,6,,265,30,Washington State,USC(6),4.97
#e0cbcc,#a6a6a6,2015,3,,2567,2628,SMU,TCU(3),4.96
#386ca9,#85b8d6,2023,3,,93,2393,Murray State,Middle Tennessee,4.96
#3871a6,#db93a2,2021,4,,2309,120,Kent State,Maryland,4.96
#3d75b8,#345b9d,2017,10,,2636,2229,UT San Antonio,Florida International,4.96
#d8c2c0,#c45050,2016,3,,194,201,Ohio State(3),Oklahoma(14),4.96
#a0a0a0,#b8b8b8,2015,5,,52,154,Florida State(11),Wake Forest,4.96
#9c9495,#37a574,2017,10,,259,2390,Virginia Tech(13),Miami(9),4.96
#6c6f6d,#917e9c,2019,4,,2729,151,William & Mary,East Carolina,4.96
#a0a0a0,#e0babb,2018,10,,52,152,Florida State,NC State,4.96
#73a6d0,#9e9292,2019,4,,96,344,Kentucky,Mississippi State,4.96
#5ea3c9,#cc7a91,2019,8,,26,24,UCLA,Stanford,4.96
#d9c78e,#cc7a91,2016,1,,349,218,Army,Temple,4.96
#61a0ca,#5096c4,2015,2,,23,2005,San José State,Air Force,4.95
#e2c9a6,#3f7fbd,2023,2,,304,328,Idaho State,Utah State,4.95
#14c14c14c,#519bc5,2019,14,,2429,295,Charlotte,Old Dominion,4.95
#ce6b6c,#b8939a,2019,14,,275,135,Wisconsin(13),Minnesota(9),4.95
#4c4c4c,#ce6b6c,2023,7,,2294,275,Iowa,Wisconsin,4.95
#ede6cc,#73a6d0,2021,6,,99,96,LSU,Kentucky(16),4.95
#f4ebe0,#4078be,2015,13,,2572,2348,Southern Mississippi,Louisiana Tech,4.95
#c0437e,#14c14c14c,2016,8,,2117,2649,Central Michigan,Toledo,4.95
#d88998,#e4d3c7,2021,4,,2641,251,Texas Tech,Texas,4.95
#339a72,#4c4c4c,2023,8,,62,167,Hawai'i,New Mexico,4.95
#cc7a91,#459d6b,2022,5,,24,2483,Stanford,Oregon(13),4.95
#8e8e8e,#e5d9c9,2016,3,,195,2633,Ohio,Tennessee(15),4.95
#ce6b6c,#b39ba0,2021,Bowls,srs distribution las vegas bowl,275,9,Wisconsin,Arizona State,4.94
#76d198,#4c4c4c,2017,5,,276,2132,Marshall,Cincinnati,4.94
#ede6cc,#e7d3c6,2015,4,,99,183,LSU(8),Syracuse,4.94
#5880c8,#359f7d,2023,8,,235,5,Memphis,UAB,4.94
#d1bec1,#e4d3c7,2021,1,,309,251,Louisiana(23),Texas(21),4.94
#b5706d,#d5a6af,2020,9,,84,164,Indiana(17),Rutgers,4.94
#5796c7,#359f7d,2021,6,,2226,5,Florida Atlantic,UAB,4.94
#14c14c14c,#cfa0a8,2018,5,,2649,278,Toledo,Fresno State,4.94
#9c9495,#3c60b4,2022,11,,259,150,Virginia Tech,Duke,4.94
#85b8d6,#76d198,2016,11,,2393,276,Middle Tennessee,Marshall,4.94
#e0babb,#9c9495,2015,6,,152,259,NC State,Virginia Tech,4.94
#cc7a91,#6f7cc9,2019,4,,218,2084,Temple,Buffalo,4.94
#cababb,#339a72,2015,6,,21,62,San Diego State,Hawai'i,4.94
#3cb588,#4890c2,2022,10,,2655,202,Tulane(19),Tulsa,4.94
#e5d9c9,#d98c8c,2020,6,,2633,61,Tennessee(14),Georgia(3),4.93
#4c4c4c,#e6dab3,2016,1,,142,277,Missouri,West Virginia,4.93
#3f647f,#c85a68,2023,7,,25,254,California,Utah(16),4.93
#c8596e,#e7d3c6,2021,9,,103,183,Boston College,Syracuse,4.93
#518ac5,#4078be,2018,11,,242,2348,Rice,Louisiana Tech,4.93
#4c4c4c,#99a6b8,2019,12,,2026,2247,Appalachian State,Georgia State,4.93
#6e6e6e,#ddb4b6,2018,12,,2433,2032,Louisiana Monroe,Arkansas State,4.93
#3871a6,#339969,2023,7,,2309,2199,Kent State,Eastern Michigan,4.92
#339a72,#3f647f,2016,1,,62,25,Hawai'i,California,4.92
#e6dab3,#38a98a,2015,7,,277,239,West Virginia,Baylor(2),4.92
#a6a6a6,#38a98a,2016,10,,2628,239,TCU,Baylor(13),4.92
#3f7fbd,#949494,2015,3,,328,264,Utah State,Washington,4.92
#6e6e6e,#e0cbcc,2016,13,,2426,2567,Navy,SMU,4.92
#b5706d,#ce6b6c,2020,14,,84,275,Indiana(10),Wisconsin(18),4.92
#9b97aa,#b8939a,2016,12,,77,135,Northwestern,Minnesota,4.92
#d1bec1,#4c4c4c,2018,14,,309,2026,Louisiana,Appalachian State,4.92
#99a6b8,#c04054,2022,1,,2247,2579,Georgia State,South Carolina,4.92
#315a93,#d1757a,2019,1,,87,97,Notre Dame(9),Louisville,4.92
#7a8bd3,#afafaf,2022,13,,2305,2306,Kansas,Kansas State(15),4.92
#4c4c4c,#c04054,2015,4,,2116,2579,UCF,South Carolina,4.92
#5096c4,#38a690,2023,9,,2005,36,Air Force(19),Colorado State,4.91
#9858aa,#518ac5,2016,8,,2504,242,Prairie View,Rice,4.91
#c8596e,#e7d3c6,2019,10,,103,183,Boston College,Syracuse,4.91
#b8939a,#e2a9ae,2018,8,,135,158,Minnesota,Nebraska,4.91
#3e72b9,#cf6e75,2021,7,,2006,193,Akron,Miami (OH),4.91
#9f93ae,#ebd8ce,2018,2,,2710,356,Western Illinois,Illinois,4.91
#e4d3c7,#bf405a,2021,10,,251,66,Texas,Iowa State,4.91
#5880c8,#cc7a91,2015,12,,235,218,Memphis,Temple,4.91
#c86781,#38a690,2023,1,,265,36,Washington State,Colorado State,4.91
#e6c6c7,#5796c7,2018,11,,98,2226,Western Kentucky,Florida Atlantic,4.91
#3e70b8,#3974ac,2022,7,,213,130,Penn State(10),Michigan(5),4.91
#519bc5,#4c4c4c,2022,12,,295,2026,Old Dominion,Appalachian State,4.91
#3671a1,#9c9495,2018,9,,59,259,Georgia Tech,Virginia Tech,4.91
#c0437e,#339969,2018,10,,2117,2199,Central Michigan,Eastern Michigan,4.91
#d8c2c0,#ce6b6c,2023,9,,194,275,Ohio State(3),Wisconsin,4.91
#ce6b6c,#e2a9ae,2017,6,,275,158,Wisconsin(9),Nebraska,4.91
#4b83c3,#d1bec1,2022,11,,290,309,Georgia Southern,Louisiana,4.91
#5796c7,#76d198,2020,8,,2226,276,Florida Atlantic,Marshall(22),4.91
#cf6e75,#6f7cc9,2016,11,,193,2084,Miami (OH),Buffalo,4.91
#9b97aa,#c6c3b4,2016,11,,77,2509,Northwestern,Purdue,4.91
#61a0ca,#6584b7,2016,10,,23,68,San José State,Boise State(24),4.91
#3870aa,#cababb,2022,1,,12,21,Arizona,San Diego State,4.91
#4c4c4c,#3671a1,2020,3,,2116,59,UCF(14),Georgia Tech,4.9
#6f82cf,#c04054,2015,11,,57,2579,Florida(11),South Carolina,4.9
#5f95ca,#4b83c3,2017,2,,160,290,New Hampshire,Georgia Southern,4.9
#bb929a,#6f82cf,2020,11,,8,57,Arkansas,Florida(6),4.9
#3966ac,#c85a68,2015,Bowls,royal purple las vegas bowl,252,254,BYU,Utah(17),4.9
#3966ac,#7b7b7b,2016,6,,252,127,BYU,Michigan State,4.9
#38a98a,#afafaf,2017,5,,239,2306,Baylor,Kansas State,4.9
#cc7a91,#9b97aa,2015,1,,24,77,Stanford(21),Northwestern,4.9
#e7d3c6,#e0babb,2015,12,,183,152,Syracuse,NC State,4.9
#c85a68,#459d6b,2017,9,,254,2483,Utah,Oregon,4.9
#3870aa,#949494,2020,12,,12,264,Arizona,Washington,4.9
#689ecd,#4078be,2020,4,,2277,2348,Houston Christian,Louisiana Tech,4.89
#b8b8b8,#4c4c4c,2022,2,,154,238,Wake Forest(23),Vanderbilt,4.89
#a0a0a0,#e0babb,2020,11,,52,152,Florida State,NC State,4.89
#cc7a91,#459d6b,2020,10,,24,2483,Stanford,Oregon(12),4.89
#85b8d6,#e6ccb3,2018,11,,2393,2638,Middle Tennessee,UTEP,4.89
#ddb4b6,#b57f81,2015,13,,2032,166,Arkansas State,New Mexico State,4.89
#359f7d,#37a574,2020,2,,5,2390,UAB,Miami,4.89
#ce6b6c,#3e70b8,2018,11,,275,213,Wisconsin,Penn State(21),4.89
#ebd8ce,#c6c3b4,2023,5,,356,2509,Illinois,Purdue,4.89
#6e6e6e,#3667a3,2015,4,,2426,41,Navy,Connecticut,4.89
#b5706d,#e9cdc6,2017,2,,84,258,Indiana,Virginia,4.89
#6f7cc9,#3e72b9,2015,12,,2084,2006,Buffalo,Akron,4.89
#d9c78e,#ce6b6c,2021,7,,349,275,Army,Wisconsin,4.89
#c45050,#a6a6a6,2022,5,,201,2628,Oklahoma(18),TCU,4.89
#528bc5,#99a6b8,2019,13,,6,2247,South Alabama,Georgia State,4.89
#cc7a91,#39aa8c,2021,8,,218,58,Temple,South Florida,4.89
#4b83c3,#935531,2015,Bowls,godaddy bowl,290,189,Georgia Southern,Bowling Green,4.89
#e0babb,#e7d3c6,2022,7,,152,183,NC State(15),Syracuse(18),4.89
#eddbd5,#9c9495,2017,5,,228,259,Clemson(2),Virginia Tech(12),4.88
#ddb4b6,#3f7fbd,2016,3,,2032,328,Arkansas State,Utah State,4.88
#d5a6af,#db93a2,2016,13,,164,120,Rutgers,Maryland,4.88
#c8595f,#d5a6af,2019,1,,113,164,UMass,Rutgers,4.88
#f4f4f4,#949494,2018,8,,38,264,Colorado,Washington(15),4.88
#4abfc2,#d07980,2022,14,sun belt championship,324,2653,Coastal Carolina,Troy,4.88
#37a574,#ede6cc,2018,1,,2390,99,Miami(8),LSU(25),4.88
#9b97aa,#ce6b6c,2015,12,,77,275,Northwestern(20),Wisconsin(21),4.88
#a0a0a0,#b8b8b8,2021,3,,52,154,Florida State,Wake Forest,4.88
#3d75b8,#f4ebe0,2018,8,,2636,2572,UT San Antonio,Southern Mississippi,4.88
#afafaf,#e6c7b3,2019,5,,2306,197,Kansas State(24),Oklahoma State,4.88
#cc7a91,#459d6b,2016,11,,24,2483,Stanford,Oregon,4.87
#878787,#5096c4,2017,11,,2751,2005,Wyoming,Air Force,4.87
#3f647f,#c86781,2022,5,,25,265,California,Washington State,4.87
#878787,#e4d3c7,2023,3,,2751,251,Wyoming,Texas(4),4.87
#5ea3c9,#f4f4f4,2018,5,,26,38,UCLA,Colorado,4.87
#39aa8c,#4c4c4c,2016,5,,58,2132,South Florida,Cincinnati,4.87
#315a93,#c8596e,2017,3,,87,103,Notre Dame,Boston College,4.87
#61a0ca,#3f7fbd,2018,11,,23,328,San José State,Utah State(14),4.87
#14c14c14c,#e0cbcc,2023,5,,2429,2567,Charlotte,SMU,4.87
#9c9495,#3f7fbd,2020,12,,259,221,Virginia Tech,Pittsburgh,4.87
#4078be,#ede6cc,2018,4,,2348,99,Louisiana Tech,LSU(6),4.87
#528bc5,#3cb588,2023,1,,6,2655,South Alabama,Tulane(24),4.86
#3e72b9,#4e6192,2022,4,,2006,2335,Akron,Liberty,4.86
#d88998,#bf405a,2020,6,,2641,66,Texas Tech,Iowa State(24),4.86
#7a8bd3,#d5a6af,2015,4,,2305,164,Kansas,Rutgers,4.86
#cc7a91,#d4969e,2015,14,,218,248,Temple(20),Houston(17),4.86
#c6c3b4,#4c4c4c,2021,7,,2509,2294,Purdue,Iowa(2),4.86
#6f7cc9,#cf6e75,2017,8,,2084,193,Buffalo,Miami (OH),4.86
#3974ac,#c6c3b4,2017,4,,130,2509,Michigan(8),Purdue,4.86
#4890c2,#917e9c,2019,14,,202,151,Tulsa,East Carolina,4.86
#d98c8c,#c04054,2016,6,,61,2579,Georgia,South Carolina,4.86
#ede6cc,#3853a9,2015,12,,99,145,LSU(17),Ole Miss(25),4.86
#339a72,#4c4c4c,2023,5,,62,2439,Hawai'i,UNLV,4.86
#4c4c4c,#6e6e6e,2021,8,,2132,2426,Cincinnati(2),Navy,4.85
#73a6d0,#4c4c4c,2017,11,,96,238,Kentucky,Vanderbilt,4.85
#c0425a,#afafaf,2022,Bowls,allstate sugar bowl,333,2306,Alabama(5),Kansas State(14),4.85
#ddb4b6,#d1bec1,2022,8,,2032,309,Arkansas State,Louisiana,4.85
#ebd8ce,#d5a6af,2018,6,,356,164,Illinois,Rutgers,4.85
#a6a6a6,#e4d3c7,2022,11,,2628,251,TCU(4),Texas(18),4.85
#14c14c14c,#3d75b8,2016,13,,2429,2636,Charlotte,UT San Antonio,4.85
#528bc5,#5096c4,2016,Bowls,,6,2005,South Alabama,Air Force,4.85
#436fa6,#9e9292,2020,15,,2,344,Auburn,Mississippi State,4.85
#6f7cc9,#e1bbbf,2020,10,,2084,2459,Buffalo,Northern Illinois,4.85
#57c78a,#3f647f,2019,3,,249,25,North Texas,California,4.85
#d98c8c,#4c4c4c,2015,2,,61,238,Georgia(10),Vanderbilt,4.85
#3f647f,#3870aa,2021,10,,25,12,California,Arizona,4.85
#5880c8,#4c4c4c,2017,5,,235,2116,Memphis,UCF,4.85
#ebd8ce,#39aa8c,2017,3,,356,58,Illinois,South Florida(22),4.85
#bf405a,#d88998,2017,8,,66,2641,Iowa State,Texas Tech,4.84
#e6c6c7,#345b9d,2017,13,,98,2229,Western Kentucky,Florida International,4.84
#6f7cc9,#dc9797,2017,12,,2084,2050,Buffalo,Ball State,4.84
#38a98a,#5096c4,2022,Bowls,lockheed martin armed forces bowl,239,2005,Baylor,Air Force,4.84
#f4f4f4,#3870aa,2016,11,,38,12,Colorado(16),Arizona,4.84
#3e72b9,#c0437e,2019,3,,2006,2117,Akron,Central Michigan,4.84
#e6dab3,#bf405a,2016,13,,277,66,West Virginia(19),Iowa State,4.84
#ba4d4c,#57c78a,2022,2,,2640,249,Texas Southern,North Texas,4.84
#e2a9ae,#b8939a,2015,7,,158,135,Nebraska,Minnesota,4.84
#f0e9d3,#4c4c4c,2019,Bowls,san diego county credit union holiday bowl,30,2294,USC,Iowa(15),4.84
#eddbd5,#e7d3c6,2023,5,,228,183,Clemson,Syracuse,4.84
#38a98a,#3d75b8,2018,2,,239,2636,Baylor,UT San Antonio,4.84
#85b8d6,#e6c6c7,2023,5,,2393,98,Middle Tennessee,Western Kentucky,4.83
#e6ccb3,#4c4c4c,2022,3,,2638,167,UTEP,New Mexico,4.83
#57c78a,#f4ebe0,2021,10,,249,2572,North Texas,Southern Mississippi,4.83
#359f7d,#d98c8c,2023,4,,5,61,UAB,Georgia(1),4.83
#ce6b6c,#4c4c4c,2022,11,,275,2294,Wisconsin,Iowa,4.83
#5096c4,#61a0ca,2020,8,,2005,23,Air Force,San José State,4.83
#d88998,#e0babb,2022,3,,2641,152,Texas Tech,NC State(16),4.83
#57c78a,#e6ccb3,2022,1,,249,2638,North Texas,UTEP,4.83
#345b9d,#f4ebe0,2021,13,,2229,2572,Florida International,Southern Mississippi,4.83
#85797a,#6e6e6e,2020,3,,326,2433,Texas State,Louisiana Monroe,4.83
#6584b7,#4c4c4c,2015,9,,68,2439,Boise State,UNLV,4.83
#339a72,#61a0ca,2022,13,,62,23,Hawai'i,San José State,4.83
#d07980,#f4ebe0,2021,3,,2653,2572,Troy,Southern Mississippi,4.83
#436fa6,#b83d6f,2015,10,,2,245,Auburn,Texas A&M(25),4.82
#14c14c14c,#935531,2017,12,,2649,189,Toledo,Bowling Green,4.82
#cf6e75,#3e72b9,2018,6,,193,2006,Miami (OH),Akron,4.82
#4078be,#c8595f,2016,7,,2348,113,Louisiana Tech,UMass,4.82
#a6a6a6,#c45050,2017,11,,2628,201,TCU(8),Oklahoma(5),4.82
#e0babb,#a0a0a0,2019,5,,152,52,NC State,Florida State,4.82
#e4d3c7,#bf405a,2017,5,,251,66,Texas,Iowa State,4.82
#d4969e,#4890c2,2017,7,,248,202,Houston,Tulsa,4.82
#4c4c4c,#f0e9d3,2018,1,,2439,30,UNLV,USC(15),4.82
#d07980,#ddb4b6,2022,13,,2653,2032,Troy,Arkansas State,4.82
#339969,#14c14c14c,2016,3,,2199,2429,Eastern Michigan,Charlotte,4.82
#459d6b,#c86781,2018,8,,2483,265,Oregon(12),Washington State(25),4.82
#4c4c4c,#3c60b4,2022,Bowls,military bowl presented by peraton,2116,150,UCF,Duke,4.82
#cf6e75,#868686,2023,7,,193,2711,Miami (OH),Western Michigan,4.82
#3667a3,#4c4c4c,2015,3,,41,142,Connecticut,Missouri(22),4.81
#3e72b9,#935531,2023,8,,2006,189,Akron,Bowling Green,4.81
#d07980,#4c4c4c,2016,5,,2653,70,Troy,Idaho,4.81
#3974ac,#3e70b8,2015,12,,130,213,Michigan(14),Penn State,4.81
#39aa8c,#db93a2,2015,3,,58,120,South Florida,Maryland,4.81
#d4969e,#c45050,2019,1,,248,201,Houston,Oklahoma(4),4.81
#ede6cc,#bb929a,2018,11,,99,8,LSU(9),Arkansas,4.81
#b5706d,#4c4c4c,2022,4,,84,2132,Indiana,Cincinnati,4.81
#6e6e6e,#315a93,2015,6,,2426,87,Navy,Notre Dame(15),4.81
#518ac5,#f4ebe0,2018,4,,242,2572,Rice,Southern Mississippi,4.81
#4c4c4c,#bb929a,2021,13,,142,8,Missouri,Arkansas(25),4.81
#6dcead,#e2a9ae,2022,1,,155,158,North Dakota,Nebraska,4.81
#3853a9,#4c4c4c,2020,9,,145,238,Ole Miss,Vanderbilt,4.8
#5ea3c9,#3870aa,2015,4,,26,12,UCLA(9),Arizona(16),4.8
#339a72,#6584b7,2019,7,,62,68,Hawai'i,Boise State(14),4.8
#e6ccb3,#3870aa,2023,3,,2638,12,UTEP,Arizona,4.8
#315a93,#ce6b6c,2021,4,,87,275,Notre Dame(12),Wisconsin(18),4.8
#acacad,#c04054,2016,12,,2717,2579,Western Carolina,South Carolina,4.8
#9156c7,#ddb4b6,2022,6,,256,2032,James Madison,Arkansas State,4.8
#4c4c4c,#7b7b7b,2017,5,,2294,127,Iowa,Michigan State,4.8
#6f82cf,#73a6d0,2015,3,,57,96,Florida,Kentucky,4.8
#b57f81,#768897,2021,6,,166,2440,New Mexico State,Nevada,4.8
#85b8d6,#73a6d0,2018,12,,2393,96,Middle Tennessee,Kentucky(20),4.8
#e5d9c9,#c0425a,2021,8,,2633,333,Tennessee,Alabama(4),4.8
#76d198,#3f7fbd,2016,5,,276,221,Marshall,Pittsburgh,4.8
#5796c7,#519bc5,2017,6,,2226,295,Florida Atlantic,Old Dominion,4.8
#878787,#3f7fbd,2021,12,,2751,328,Wyoming,Utah State,4.79
#3e72b9,#3871a6,2020,12,,2006,2309,Akron,Kent State,4.79
#d4969e,#6e6e6e,2022,8,,248,2426,Houston,Navy,4.79
#14c14c14c,#e1bbbf,2018,11,,2649,2459,Toledo,Northern Illinois,4.79
#3e72b9,#8e8e8e,2016,13,,2006,195,Akron,Ohio,4.79
#e2a9ae,#ce6b6c,2018,6,,158,275,Nebraska,Wisconsin(16),4.79
#4c4c4c,#cf6e75,2022,3,,2132,193,Cincinnati,Miami (OH),4.79
#3671a1,#37a574,2015,12,,59,2390,Georgia Tech,Miami,4.79
#61a0ca,#38a690,2021,6,,23,36,San José State,Colorado State,4.79
#e7d3c6,#3f7fbd,2022,10,,183,221,Syracuse(22),Pittsburgh,4.79
#9e9292,#436fa6,2023,9,,344,2,Mississippi State,Auburn,4.79
#e6c6c7,#76d198,2021,13,,98,276,Western Kentucky,Marshall,4.79
#38a690,#cababb,2020,14,,36,21,Colorado State,San Diego State,4.79
#c0437e,#3e72b9,2015,9,,2117,2006,Central Michigan,Akron,4.79
#d4969e,#e0cbcc,2016,8,,248,2567,Houston(11),SMU,4.78
#d5a6af,#3974ac,2021,4,,164,130,Rutgers,Michigan(19),4.78
#3f7fbd,#878787,2016,10,,328,2751,Utah State,Wyoming,4.78
#3667a3,#4890c2,2018,10,,41,202,Connecticut,Tulsa,4.78
#c04054,#ede6cc,2020,8,,2579,99,South Carolina,LSU,4.78
#768897,#4c4c4c,2020,9,,2440,2439,Nevada,UNLV,4.78
#3f7fbd,#3671a1,2017,4,,221,59,Pittsburgh,Georgia Tech,4.78
#4c4c4c,#61a0ca,2020,11,,2439,23,UNLV,San José State,4.78
#a6a6a6,#afafaf,2021,9,,2628,2306,TCU,Kansas State,4.78
#949494,#b39ba0,2017,7,,264,9,Washington(5),Arizona State,4.78
#878787,#99a6b8,2019,Bowls,,2751,2247,Wyoming,Georgia State,4.78
#9e9292,#bb929a,2023,8,,344,8,Mississippi State,Arkansas,4.78
#5096c4,#d9c78e,2022,10,,2005,349,Air Force,Army,4.78
#4078be,#e6ccb3,2021,7,,2348,2638,Louisiana Tech,UTEP,4.78
#3871a6,#dc9797,2018,5,,2309,2050,Kent State,Ball State,4.78
#d1bec1,#bf405a,2020,2,,309,66,Louisiana,Iowa State,4.78
#436fa6,#5880c8,2015,Bowls,,2,235,Auburn,Memphis,4.78
#14c14c14c,#e6c6c7,2019,8,,2429,98,Charlotte,Western Kentucky,4.78
#14c14c14c,#57c78a,2020,6,,2429,249,Charlotte,North Texas,4.78
#b83d6f,#c0425a,2016,8,,245,333,Texas A&M(6),Alabama(1),4.78
#c6c3b4,#4c4c4c,2015,12,,2509,2294,Purdue,Iowa(6),4.77
#519bc5,#76d198,2019,7,,295,276,Old Dominion,Marshall,4.77
#dc9797,#339969,2023,6,,2050,2199,Ball State,Eastern Michigan,4.77
#c0425a,#b83d6f,2017,6,,333,245,Alabama(1),Texas A&M,4.77
#cf6e75,#c0437e,2017,4,,193,2117,Miami (OH),Central Michigan,4.77
#436fa6,#9e9292,2018,6,,2,344,Auburn(8),Mississippi State,4.76
#4b83c3,#85797a,2018,7,,290,326,Georgia Southern,Texas State,4.76
#4078be,#e6ccb3,2017,12,,2348,2638,Louisiana Tech,UTEP,4.76
#6f82cf,#d98c8c,2018,9,,57,61,Florida(9),Georgia(7),4.76
#14c14c14c,#917e9c,2023,8,,2429,151,Charlotte,East Carolina,4.76
#3671a1,#c8596e,2020,8,,59,103,Georgia Tech,Boston College,4.76
#345b9d,#5796c7,2021,5,,2229,2226,Florida International,Florida Atlantic,4.76
#4c85c3,#3870aa,2019,2,,2464,12,Northern Arizona,Arizona,4.76
#935531,#6f7cc9,2023,7,,189,2084,Bowling Green,Buffalo,4.76
#e4d3c7,#afafaf,2018,5,,251,2306,Texas(18),Kansas State,4.76
#f4ebe0,#57c78a,2018,7,,2572,249,Southern Mississippi,North Texas,4.76
#4e6192,#c8595f,2022,6,,2335,113,Liberty,UMass,4.76
#768897,#b57f81,2022,1,,2440,166,Nevada,New Mexico State,4.75
#689ecd,#57c78a,2020,1,,2277,249,Houston Christian,North Texas,4.75
#4c4c4c,#6f82cf,2018,10,,142,57,Missouri,Florida(13),4.75
#7a8bd3,#e4d3c7,2023,5,,2305,251,Kansas(24),Texas(3),4.75
#e6dab3,#38a98a,2021,6,,277,239,West Virginia,Baylor,4.75
#38a690,#4c4c4c,2016,8,,36,2439,Colorado State,UNLV,4.75
#828282,#61a0ca,2017,1,,13,23,Cal Poly,San José State,4.75
#329870,#bb929a,2019,1,,2502,8,Portland State,Arkansas,4.75
#73a6d0,#9e9292,2015,8,,96,344,Kentucky,Mississippi State,4.75
#cc7a91,#c86781,2019,12,,24,265,Stanford,Washington State,4.75
#6f7cc9,#4e6192,2019,3,,2084,2335,Buffalo,Liberty,4.74
#9f93ae,#b57f81,2023,1,,2710,166,Western Illinois,New Mexico State,4.74
#dc9797,#b5706d,2016,2,,2050,84,Ball State,Indiana,4.74
#3f7fbd,#a0a0a0,2020,10,,221,52,Pittsburgh,Florida State,4.74
#ebd8ce,#b8939a,2021,10,,356,135,Illinois,Minnesota,4.74
#3870aa,#d6a286,2018,4,,12,204,Arizona,Oregon State,4.74
#37a574,#3671a1,2022,11,,2390,59,Miami,Georgia Tech,4.74
#c04054,#4c4c4c,2015,5,,2579,142,South Carolina,Missouri,4.74
#909fb7,#cf6e75,2015,1,,2506,193,Presbyterian College,Miami (OH),4.74
#ce6d78,#339969,2021,1,,2598,2199,St Francis (PA),Eastern Michigan,4.74
#359f7d,#4078be,2018,6,,5,2348,UAB,Louisiana Tech,4.74
#db93a2,#14c14c14c,2022,2,,120,2429,Maryland,Charlotte,4.74
#4b83c3,#528bc5,2016,2,,290,6,Georgia Southern,South Alabama,4.74
#cababb,#38a690,2015,9,,21,36,San Diego State,Colorado State,4.74
#5096c4,#339a72,2019,8,,2005,62,Air Force,Hawai'i,4.74
